ZIP_CODE,Composite_Metric
17730,0.0010669210233837513
17731,0.0027872129142959673
17737,0.09357956398479511
17739,0.00043983527090122823
17740,0.16437280805257298
17742,0.000845643917743956
17744,0.040480350087151826
17745,0.2693404094131433
17747,0.04173622964598315
17748,0.0017385613296435588
17749,0.00464772398638022
17750,0.0008265412214542068
17751,0.10100234928009953
17752,0.0633664143153377
17754,0.1788300400645563
17756,0.18465841488557222
17758,0.016150698594646122
17760,0.008414435836592436
17762,0.007619332737551686
17763,0.004698481300751319
17764,0.034575984009182645
17765,0.016251722458065974
17768,0.005611529498893424
17769,0.0005903459369535422
17771,0.04394652715899525
17772,0.03458575232057882
17774,0.01654581359605102
17776,0.003005171518393271
17777,0.09629110036456924
17778,0.0015562291606886621
17779,0.0005694002509504512
17801,0.23395266760254302
17810,0.0660512732298748
17812,0.022300491864269793
17813,0.027704781300320624
17814,0.07279962311952723
17815,0.44045205417706323
17820,0.07658768859952776
17821,0.2716781266014165
17822,0.00021443556987595346
17823,0.01773145178492491
17824,0.05794265634139439
17827,0.013054671284236898
17829,0.003705254812035528
17830,0.029043457346068335
17832,0.009381179936906405
17834,0.05197293314689272
17835,0.001122222890502917
17836,0.0025554474830305905
17837,0.2743115961544368
17840,0.005821495413081154
17841,0.06255537091695261
17842,0.11902604559259512
17844,0.138739902592082
17845,0.02631980526814586
17846,0.05616838879590181
17847,0.16697566992794474
17850,0.008180974192410368
17851,0.11047885200551474
17853,0.04353345087224015
17855,0.011629762196627607
17856,0.04223354376109201
17857,0.1117503262734435
17858,0.001336650102431484
17859,0.039934986700709656
17860,0.03612968797092037
17861,0.0030947501736283065
17862,0.005551896027246667
17864,0.028645507689628685
17865,0.0006038517790185076
17866,0.13618848130284353
17867,0.002132423284879983
17868,0.014922921331082847
17870,0.22150667699341353
17872,0.13334673228766397
17876,0.026071029656917682
17878,0.020679897054009747
17880,0.0015541589146798754
17881,0.021021946377259543
17884,0.00204090002212801
17885,0.0035582694789126736
17886,0.016540317805583633
17887,0.007344774056055766
17888,0.00693798943014552
17889,0.04001518729101209
17901,0.33380380453591474
17920,0.004039677894932724
17921,0.09657707396326441
17922,0.0702933091043114
17923,0.005680461617962524
17925,0.0042109903899659445
17929,0.01828650057804395
17930,0.004295976146472716
17931,0.11007366926333419
17933,0.002988166885348125
17934,0.0031500638931895573
17935,0.023241656380277316
17936,0.01372623801533519
17938,0.03780135011876977
17941,0.010260563190950311
17943,0.0005142467099917051
17944,0.0026112870634305767
17945,0.003915947573093464
17946,0.004177060964718188
17948,0.05789629411262451
17949,0.002756944027079426
17951,0.005093472380706047
17952,0.0031679294921355106
17953,0.00520915045618125
17954,0.06805573115672972
17957,0.005892773623339146
17959,0.019970893086153317
17960,0.06499232669236439
17961,0.09583503120675194
17963,0.13214591529377898
17964,0.01034620398434253
17965,0.02729068356644941
17967,0.033395762479126366
17968,0.003122281541127047
17970,0.04843977397735539
17972,0.16921962578230273
17974,0.004829907512702027
17976,0.0866809241558115
17978,0.009048571797959384
17979,0.0011354404260446873
17980,0.042256541101828346
17981,0.036989640034233745
17982,0.006461300811954044
17983,0.0197314957399961
17985,0.020308881558723485
18011,0.076647844405185
18012,0.0
18013,0.25668534707538204
18014,0.17677630263405142
18015,0.4960752480746558
18017,0.5761491772604038
18018,0.47278637761817854
18020,0.3099453698812118
18030,0.008772429767041911
18031,0.1599127111306511
18032,0.13599387690644787
18034,0.13470934464558057
18035,0.0005962815640081604
18036,0.20825983363205833
18037,0.10535512032094085
18038,0.054746567478466096
18040,0.2455588971723904
18041,0.0818868261979584
18042,0.6302981495961745
18045,0.4290720048387555
18046,0.0018620150504248902
18049,0.26598050097774356
18051,0.045853803943942825
18052,0.42893732362860754
18053,0.03704205746810585
18054,0.06963069521098778
18055,0.16550974465904258
18056,0.021342174534684757
18058,0.14649932869056465
18059,0.013537625554463383
18062,0.371892102075902
18063,0.004726084661664482
18064,0.3783504708720828
18065,0.003176029925675265
18066,0.08592601520881904
18067,0.2805001815034928
18069,0.1150347331847573
18070,0.004724301819463294
18071,0.1608745176837516
18072,0.10378490750729083
18073,0.154438024803308
18074,0.07681219401126002
18076,0.04427115310476572
18077,0.034857231976916196
18078,0.10847199446059078
18079,0.007573934900943921
18080,0.15449175598537604
18081,0.0014844481169491155
18083,0.009823781582363479
18085,0.011640544333398116
18086,0.007812570314199367
18087,0.012450482784914028
18088,0.11934324729432277
18091,0.08218932516004801
18092,0.0467273941788219
18101,0.07331774118680681
18102,0.686113371605718
18103,0.6992580425816505
18104,0.6742288416065054
18106,0.09651110288981407
18109,0.24641579827033736
18195,0.0
18201,0.43176594269411583
18202,0.1906426281757632
18210,0.1099445860521875
18211,0.013957933346794035
18212,0.000261986632310783
18214,0.0252449237092444
18216,0.01692920088828272
18218,0.03117584877768225
18219,0.01610465704687523
18220,0.0038118340632283315
18221,0.0055884031371896525
18222,0.14104676894595808
18223,0.0010057386191710679
18224,0.09290777784816871
18225,0.0
18229,0.13210156929464342
18230,0.0019954369907400106
18231,0.006681465311366214
18232,0.05779945775134479
18234,0.008092415226382961
18235,0.28607371226441775
18237,0.05083503432135067
18239,0.0021551511560516964
18240,0.05407837520424712
18241,0.006915355793136796
18242,0.003674527619216803
18244,0.005369124066738933
18245,0.004938312718281921
18246,0.004448983280621265
18248,0.0068909796215663455
18249,0.05567256322031388
18250,0.04305744796652204
18252,0.15937299767392482
18254,0.014147859426488694
18255,0.06261138663013971
18256,0.00280184077022368
18301,0.43528163824957494
18302,0.25739631643372685
18321,0.026795516984850106
18322,0.04126209778336551
18323,0.0011761071254121063
18324,0.1400727653330011
18325,0.041070558810087865
18326,0.05496399360899124
18327,0.00891914262803067
18328,0.11140343949982437
18330,0.13139140150929968
18331,0.005982003462538178
18332,0.042737721660594793
18333,0.0
18334,0.07820575322997977
18335,0.02141279455448614
18336,0.053608625729251624
18337,0.22715031326542834
18340,0.002586957014588166
18342,0.008020825445479227
18343,0.06157682521222651
18344,0.05070214458614484
18346,0.03565089471704705
18347,0.047733326305332564
18349,0.0011700177987212824
18350,0.010525853949007047
18351,0.00674776180975188
18353,0.1794614675171037
18354,0.022338645925164147
18355,0.020099251738777
18356,0.0012336258195833896
18357,0.0011037540342665663
18360,0.41306506276570154
18370,0.015462617899403754
18371,0.010395203914035409
18372,0.03783657695492287
18403,0.09917624026471289
18405,0.03424994305249405
18407,0.21136621850605702
18411,0.3282880675642418
18413,0.0009224174136221116
18414,0.0799631328969308
18415,0.022862907165696642
18417,0.01388364864045713
18419,0.06634891391387765
18420,0.0024865369489232023
18421,0.06853593222662456
18424,0.07675917840104131
18425,0.0152455893237803
18426,0.05377755497477421
18428,0.18213275112041824
18430,0.001194270595399997
18431,0.18516095258620235
18433,0.10373825289323053
18434,0.056204535905977265
18435,0.015556278967797505
18436,0.187871592293463
18437,0.0024939073929920075
18438,0.017032668245822016
18439,0.006616565483521991
18440,0.0005988736267060345
18441,0.0072104571726299286
18443,0.004859113122588227
18444,0.20224114466279464
18445,0.03401358499486793
18446,0.049973855355845746
18447,0.15273731158139822
18451,0.008450726642797729
18452,0.07736096558318259
18453,0.017258531949103557
18454,0.0013787624933270515
18455,0.0016863248842548888
18456,0.0034674927384495883
18457,0.001081182569571702
18458,0.052068960687606296
18460,0.002462088494458583
18461,0.0035109578990579716
18462,0.008089139110030294
18463,0.003955081752183389
18464,0.02306752955598628
18465,0.017910630695063094
18466,0.2524106841935872
18469,0.005838593976279906
18470,0.028905898859181635
18471,0.007561484812114966
18472,0.0900768149351578
18473,0.005767335114210744
18503,0.017761067155611914
18504,0.29314466434349473
18505,0.30101559604777683
18507,0.07978973458896205
18508,0.16345632507850466
18509,0.20461660190591124
18510,0.19893893310997612
18512,0.18739466455201167
18517,0.08041217369079347
18518,0.12373467574540525
18519,0.0761500006794538
18602,0.00465069787073271
18603,0.28878716816741085
18610,0.06471806205633508
18612,0.25722234970320673
18614,0.028478060060717875
18615,0.02611164165595675
18616,0.01167702670122637
18617,0.02251867628113867
18618,0.0542216513089706
18619,0.002251146620348479
18621,0.08530249363652861
18622,0.0022755203023956407
18623,0.03363072619853209
18624,0.006883476777882794
18625,0.002063695664567743
18626,0.008571007917361137
18627,0.0
18628,0.003009176548466873
18629,0.02628109475407563
18630,0.0406907642471112
18631,0.014159537628811449
18632,0.00880796048245419
18634,0.190016401151281
18635,0.0524080800581978
18636,0.022555907716825797
18640,0.23550949238528956
18641,0.10391674728894199
18642,0.057266810433306364
18643,0.1896454172153429
18644,0.11271094792894196
18651,0.12761779928404543
18655,0.08009813870311887
18656,0.03185461671984797
18657,0.160670177854979
18660,0.04949038786975532
18661,0.07184668171566262
18701,0.05753764482745572
18702,0.6087045710186213
18704,0.4503032376405343
18705,0.22362880105353125
18706,0.23009123529593062
18707,0.23513078743566668
18708,0.125696499198552
18709,0.04333874693800755
18801,0.11732467190316544
18810,0.08326635013863881
18812,0.024113626856249577
18814,0.002577692285546637
18816,0.0009515576771226748
18817,0.0017046586769940337
18818,0.018328361399095112
18820,0.0012809673674426727
18821,0.01647768645339491
18822,0.04499003026763499
18823,0.0029201631464703982
18824,0.017993799281576142
18825,0.002366196840648256
18826,0.022032177548271387
18828,0.0033567215508806553
18829,0.010407125411571936
18830,0.007407993357455331
18831,0.015221363959655029
18832,0.024183316686448013
18833,0.031122281634548374
18834,0.0476496624934374
18837,0.03820739103325736
18840,0.1531875150427618
18842,0.002175290780187022
18843,0.0030413165170865646
18844,0.025099845276324834
18845,0.007442147549187669
18846,0.009162485080572335
18847,0.0714330151760864
18848,0.1255797208401845
18850,0.029458027068881416
18851,0.00871475323790231
18853,0.057887105317897446
18854,0.022863823592434485
18901,0.400442817970446
18902,0.31046900036205993
18912,0.002995194215967406
18913,0.0030654910158475312
18914,0.3106344724530612
18915,0.01769365738824
18917,0.03196510277940975
18920,0.00404514046187622
18921,0.0029295865961584335
18923,0.019418676705338287
18925,0.08795972771098491
18927,0.005996947502355545
18929,0.13846716832497732
18930,0.035988359622311145
18932,0.003686232301846026
18933,0.0015572295675722507
18935,0.005798058132509492
18936,0.003113566411014867
18938,0.21260751630128988
18940,0.4264772275741149
18942,0.03908986546786978
18944,0.3948006445163722
18946,0.008433404304894157
18947,0.09421163585962399
18950,0.0009881272012627973
18951,0.519528627384239
18954,0.1453892840881637
18955,0.021779209904956482
18960,0.173221202764131
18962,0.004561494516521541
18964,0.19888058987677923
18966,0.5381280976675179
18969,0.2282146839995662
18970,0.010188671608318057
18972,0.04927728147108378
18974,0.6337473552088174
18976,0.3199836444385867
18977,0.0667526947141529
18980,0.00301978597219605
19001,0.2483432038162415
19002,0.44094718014928425
19003,0.21050770387378537
19004,0.13259229275006387
19006,0.34048487431693136
19007,0.32329147684714066
19008,0.2892067987215886
19009,0.016683730674744247
19010,0.31580879553692354
19012,0.09889529308311959
19013,0.476853673625101
19014,0.31299352177700124
19015,0.23261130435177604
19017,0.004013527360218939
19018,0.34305170759218084
19020,0.8405025305900888
19021,0.1404761600977353
19022,0.05628227564869909
19023,0.3127323423410402
19025,0.09013663181738986
19026,0.45522454853936867
19027,0.2831874453485076
19029,0.05802520844798563
19030,0.18704708224019692
19031,0.07060447577272194
19032,0.0928305921829854
19033,0.1098201890120406
19034,0.09709741356893188
19035,0.05420479375187894
19036,0.19052284241013243
19038,0.4696753933894485
19040,0.31376659548738645
19041,0.09999317163566068
19043,0.03922960520312518
19044,0.23745581892675338
19046,0.2705117906061739
19047,0.5033404376220862
19050,0.43154029815410233
19052,0.010679001887325224
19053,0.41592765181438257
19054,0.2553459028438623
19055,0.1960938014068365
19056,0.23083357270638316
19057,0.2619394768990581
19060,0.16009567547779296
19061,0.29043622210984543
19063,0.5607705205362733
19064,0.3545032918341504
19066,0.07469664160761288
19067,0.7501852396712648
19070,0.09964860172510134
19072,0.1485750191831925
19073,0.2946698012559269
19074,0.08803412651235566
19075,0.10934500002004345
19076,0.09346310315272213
19078,0.16792324357736482
19079,0.13007476123988237
19081,0.15415438047484667
19082,0.6121805913870795
19083,0.5151405208864857
19085,0.15370047073227738
19086,0.18004833425445704
19087,0.47478955125908384
19090,0.2874500512521173
19094,0.06517326288180973
19095,0.11493241632851589
19096,0.20674221775650628
19102,0.08930103565930164
19103,0.429886401616899
19104,0.8032305908960302
19106,0.2318199600274607
19107,0.2556394578250281
19108,0.0012133043066294973
19109,0.0
19111,0.9658404911482668
19112,0.0
19113,0.0
19114,0.4716521814600177
19115,0.5273665871946273
19116,0.49121645318185536
19118,0.16582926069702833
19119,0.4377198515523236
19120,0.9970005913774513
19121,0.5085142964981162
19122,0.3345237324085686
19123,0.28840340907638307
19124,0.9433777970457742
19125,0.3848027643243756
19126,0.2666202745127244
19127,0.09052579032847848
19128,0.6086020166738332
19129,0.17714773368871997
19130,0.4824116573497193
19131,0.6517243898096249
19132,0.4827766101862146
19133,0.38129315336389835
19134,0.8127383462176264
19135,0.4871370984333716
19136,0.5084402450464937
19137,0.11864052479869575
19138,0.4736106825190775
19139,0.6588040361894746
19140,0.766467626091627
19141,0.49984669111283264
19142,0.4147103704898817
19143,0.9434982583302802
19144,0.686089588002474
19145,0.6733530867137935
19146,0.6202789986147751
19147,0.6052595011374257
19148,0.7341429234912799
19149,0.8067647670168815
19150,0.34495274945498217
19151,0.45020252995465365
19152,0.5064790200724723
19153,0.1974592725810927
19154,0.4925152408646858
19301,0.10832635598075815
19310,0.039264779134975794
19311,0.14643400704243056
19312,0.1665817251479678
19316,0.0003150987124593845
19317,0.1546504879896067
19319,0.005851393590537484
19320,0.78671888891895
19330,0.07587860815943777
19333,0.10859754754380978
19335,0.7296603195155382
19341,0.2795858100087954
19342,0.3044725306437951
19343,0.10957455683978312
19344,0.171085397516753
19345,0.012481831609938777
19348,0.328918815794144
19350,0.15216994576462617
19352,0.15723166669494557
19355,0.39988309782738096
19358,0.00502382964546731
19362,0.07853356384689894
19363,0.23363614978285538
19365,0.10597338976267127
19367,0.000999492079837415
19369,0.0011751741069636018
19372,0.03582665270894972
19373,0.02709318486475499
19374,0.010346019466395658
19375,0.002267536276119665
19380,0.7444438065600595
19382,0.761754743747366
19383,0.07620981411970154
19390,0.18433952804008108
19401,0.6092531705553677
19403,0.6624820943353475
19405,0.06852982827461737
19406,0.4182329817946547
19422,0.2814327025476193
19425,0.23028883489794744
19426,0.5973417497556804
19428,0.31373804090279267
19435,0.001783483199757417
19436,0.011002748746461863
19437,0.019064467558314986
19438,0.3566922519974229
19440,0.29112224096817074
19442,0.0
19444,0.16317318922470792
19446,0.8804098017409515
19453,0.022391874908570128
19454,0.4054882456998239
19456,0.0024109137895363545
19457,0.0014906880392698888
19460,0.6179347832163187
19462,0.22709720126387545
19464,0.6874080971177802
19465,0.26676617329103164
19468,0.39383038404353304
19472,0.001207825904211525
19473,0.2419515824595783
19474,0.005802685603868323
19475,0.1570915636829353
19477,0.0006733150463329033
19490,0.0036427206923366753
19492,0.010234533081701802
19501,0.016187914950320986
19503,0.01639966392173164
19504,0.07405386250971187
19505,0.050091030691975985
19506,0.09754448016370762
19507,0.04967980470266469
19508,0.21563436240303796
19510,0.12101803729867561
19511,0.0022078072254023764
19512,0.24495986497552846
19516,0.002523874863658342
19518,0.22687627012299844
19520,0.09499074746757255
19522,0.20578774644498687
19523,0.0
19525,0.2259957979280471
19526,0.1631168138576843
19529,0.04962445108167338
19530,0.23481773945276874
19533,0.1111583662542252
19534,0.025475876945011737
19535,0.0008121177457937312
19536,0.008158845080267114
19538,0.0013777982949985828
19539,0.05902639506901639
19540,0.16122205851268714
19541,0.06617915006418976
19543,0.0819133233353688
19544,0.0021696721121463388
19545,0.010566401035970743
19547,0.06317310127388322
19549,0.004913440849336356
19550,0.008126831043875923
19551,0.06623446080676539
19554,0.006551644474900159
19555,0.050084775081413783
19559,0.004098086245689544
19560,0.13240869420405454
19562,0.04248677110046298
19564,0.0026629647546841453
19565,0.118563575267052
19567,0.07990402987465196
19601,0.4749153732297169
19602,0.24066380248131322
19604,0.4135275498224736
19605,0.29773660124422296
19606,0.5196056164788001
19607,0.3454803974484558
19608,0.34003619740741703
19609,0.15267786401921832
19610,0.23700051436779226
19611,0.15536770604839867
